student_id,country,development_level,poverty_rate_percent,internet_infrastructure_index,average_internet_speed_mbps,age,gender,urban_rural,family_income_level,device_access,internet_access_hours,education_level,field_of_study,academic_motivation,online_learning_hours,social_media_hours,sessions_per_day,average_session_length_minutes,late_night_usage,education_content_hours,short_video_hours,entertainment_content_hours,news_content_hours,likes_given_per_day,comments_written_per_day,posts_created_per_week,late_night_score,brain_rot_index,brain_rot_level,attention_span_minutes,study_hours_per_week,class_attendance_rate,productivity_score,sleep_hours,stress_level,anxiety_score,depression_score,ads_viewed_per_day,ads_clicked_per_week,impulse_purchase_score,digital_spending_per_month,cyberbullying_exposure,adult_content_exposure,digital_addiction_score,wellbeing_index,academic_risk_score,financial_risk_score
75,South Africa,Developing,22.33,69.46,26.6,21,Female,Urban,Middle,Smartphone,6.431,Graduate,Arts,5.676,8.429,5.313,15.647,59.578,3,1.52,2.711,1.081,0.844,123.616,15.018,8.362,2,34.013,2,46.652,23.005,85.247,8.12,4.568,6.369,7.143,6.87,160.379,20.232,8.709,83.416,1,1,21.94,46.941,0.0,51.786
76,Denmark,Developed,5.21,82.77,129.26,22,Female,Rural,Middle,Smartphone,6.609,Diploma,Law,3.552,7.828,3.492,12.291,41.115,2,0.651,1.416,1.425,0.665,90.095,5.098,2.009,1,20.5,1,50.501,20.507,78.594,7.714,5.631,5.991,3.444,5.98,111.181,13.733,7.032,80.079,0,0,16.165,55.178,0.0,56.204
77,Morocco,Underdeveloped,51.4,20.76,6.03,17,Male,Urban,Low,Shared Device,3.734,School,NA,4.018,5.215,3.436,9.556,38.354,2,0.174,2.042,1.219,0.184,64.892,4.565,2.602,1,15.401,1,55.429,18.802,86.746,8.227,6.31,5.349,5.057,5.246,104.02,13.683,4.668,16.754,0,1,12.038,57.425,0.0,37.459
78,Australia,Developed,13.66,78.92,208.44,22,Male,Rural,Middle,Smartphone,6.912,Graduate,Social Sciences,5.32,7.926,5.116,13.671,50.379,2,1.147,2.575,1.394,1.05,129.072,14.095,5.214,1,25.105,1,51.576,21.591,87.215,8.92,4.882,6.236,5.742,4.483,149.524,17.664,6.487,79.611,1,0,20.92,53.02,0.0,49.817
79,Kazakhstan,Developing,31.17,54.76,39.39,16,Male,Rural,Low,Smartphone,3.041,School,NA,4.974,5.845,1.935,7.547,25.166,2,0.315,0.954,0.666,0.338,36.905,8.798,2.831,1,7.534,1,60.0,20.976,86.599,10.0,5.489,4.941,4.386,3.486,80.231,11.156,5.797,40.47,0,0,8.409,55.336,0.0,60.179
80,Bangladesh,Underdeveloped,37.93,39.13,19.06,24,Female,Urban,Low,Smartphone,4.474,Diploma,STEM,7.712,8.117,2.596,8.098,29.774,2,0.263,1.18,1.153,0.617,66.994,3.192,2.295,1,19.973,1,58.955,25.79,100.0,9.905,5.954,4.866,4.641,6.518,77.096,6.238,5.179,30.877,1,0,15.037,49.526,0.0,32.988
81,Kenya,Underdeveloped,48.2,34.17,24.44,23,Male,Rural,Low,Smartphone,2.814,Graduate,Business,6.388,6.264,1.895,5.432,28.643,2,0.319,0.674,0.902,0.464,50.933,6.464,2.015,1,9.961,1,56.645,28.644,90.983,10.0,6.162,4.637,3.957,6.624,61.309,7.468,2.592,25.317,0,0,10.777,51.869,0.0,23.859
82,Turkey,Developing,20.82,74.61,52.36,25,Male,Rural,Middle,Smartphone,5.687,Graduate,Arts,6.312,6.788,3.037,8.506,34.786,2,0.903,1.428,0.706,0.573,68.314,6.706,3.902,1,12.282,1,56.408,24.915,100.0,8.051,6.483,2.618,3.559,1.811,76.865,13.004,5.021,61.031,0,0,11.194,72.596,0.0,35.616
83,Oman,Developing,34.31,54.33,76.57,24,Female,Urban,Low,Smartphone,4.285,Diploma,Business,5.345,6.378,2.843,9.288,34.94,2,0.49,1.302,1.051,0.427,58.054,2.934,2.328,1,12.142,1,59.103,23.254,98.836,8.972,6.544,3.778,3.459,8.097,87.819,12.987,4.694,35.41,0,0,10.89,50.708,0.0,46.651
84,Peru,Underdeveloped,50.6,32.83,15.05,23,Female,Urban,Low,Smartphone,2.894,Graduate,Social Sciences,7.067,7.676,1.572,7.135,18.959,2,0.249,0.674,0.649,0.136,54.214,2.276,2.534,1,0.0,0,60.0,33.913,99.839,10.0,7.232,3.541,4.074,4.89,57.057,7.699,2.08,14.809,0,0,6.974,71.904,0.0,15.101
85,Philippines,Developing,24.12,66.21,33.68,17,Other,Rural,Middle,Smartphone,6.879,School,NA,5.082,6.816,4.196,11.319,46.326,2,0.364,1.984,1.849,0.186,91.639,5.574,2.537,1,24.57,1,51.416,24.218,90.07,8.546,5.299,3.157,2.91,4.174,122.361,15.28,5.579,54.772,0,0,18.248,55.429,0.0,47.345
86,Oman,Developing,34.31,54.33,76.57,18,Male,Rural,High,Smartphone,4.667,Diploma,Medicine,4.706,6.03,1.99,5.916,27.174,2,0.358,0.631,1.001,0.217,33.28,4.263,2.245,1,10.121,1,55.493,24.144,93.196,7.954,6.446,3.703,2.312,3.373,56.867,6.448,4.005,93.161,0,0,8.177,67.393,0.0,23.861
87,Philippines,Developing,24.12,66.21,33.68,18,Male,Urban,Middle,Both,5.599,Diploma,STEM,5.073,5.392,3.326,11.317,34.352,3,0.575,1.622,1.129,0.574,87.452,7.943,3.006,2,19.074,1,56.881,18.941,93.338,10.0,4.796,7.482,9.115,5.421,103.847,13.407,5.242,44.502,0,0,12.763,42.435,0.0,43.198
88,Poland,Developing,26.85,55.75,20.42,22,Male,Urban,High,Smartphone,4.818,Diploma,Social Sciences,6.177,8.893,3.759,9.395,39.741,3,0.284,1.568,1.907,0.473,76.448,4.278,6.882,2,22.229,1,51.419,26.87,90.344,8.312,6.728,4.65,4.154,5.591,104.341,12.611,4.719,91.894,0,0,18.683,57.834,0.0,33.234
89,Brazil,Developing,25.5,69.07,31.19,15,Female,Rural,Middle,Laptop,6.288,School,NA,7.683,9.796,3.809,11.825,38.37,2,0.459,1.662,1.688,0.63,54.778,14.03,4.972,1,18.732,1,59.916,32.652,99.963,10.0,5.467,4.664,4.428,5.214,121.078,17.047,4.361,54.319,0,1,13.075,47.24,0.0,19.707
90,Laos,Underdeveloped,54.88,34.81,5.74,18,Female,Urban,Middle,Smartphone,3.241,School,NA,7.175,7.303,2.607,9.726,32.894,2,0.356,1.114,1.136,0.623,66.065,6.039,4.594,1,18.193,1,60.0,32.771,87.696,8.962,7.115,3.912,3.693,6.851,79.748,10.748,4.802,25.134,0,0,15.564,74.265,0.0,23.296
91,Brazil,Developing,25.5,69.07,31.19,23,Male,Urban,Low,Smartphone,6.042,Dropout,NA,2.575,3.814,3.905,9.844,39.444,3,0.676,1.525,1.704,0.73,73.413,6.327,5.735,2,18.098,1,46.489,11.177,76.98,7.697,4.395,6.879,6.798,7.531,100.826,12.282,3.608,34.754,1,0,18.493,45.427,0.0,33.015
92,Canada,Developed,14.51,90.5,188.19,19,Female,Urban,Middle,Smartphone,8.673,School,NA,3.599,5.073,6.328,17.609,70.103,2,0.563,3.59,2.174,0.582,90.206,8.084,6.54,1,30.433,2,48.191,14.385,84.207,7.454,4.397,6.801,8.508,7.48,173.984,23.917,7.928,89.981,0,1,21.397,35.149,1.365,50.354
93,Oman,Developing,34.31,54.33,76.57,23,Male,Urban,Low,Smartphone,3.009,Diploma,Law,3.147,3.641,2.689,9.271,19.358,3,0.272,0.917,1.5,0.596,52.916,5.873,1.996,2,13.44,1,52.111,18.893,93.876,7.34,5.66,5.86,6.683,8.051,84.804,11.542,2.96,40.706,0,0,12.635,45.187,0.0,33.707
94,China,Developing,18.67,61.28,72.29,21,Female,Urban,Middle,Smartphone,4.876,Graduate,Business,7.064,7.638,3.938,9.701,45.522,3,1.266,1.495,1.177,0.657,71.341,6.676,3.195,2,24.081,1,54.535,27.52,92.044,8.912,5.587,5.577,5.057,6.943,113.177,12.298,4.774,52.262,0,0,19.3,50.975,0.0,37.583
95,Ethiopia,Underdeveloped,38.66,23.59,24.25,22,Female,Urban,Low,Smartphone,2.154,Graduate,Law,7.564,8.28,1.128,5.249,17.311,1,0.322,0.642,0.164,0.524,33.501,4.337,1.293,0,3.6,1,60.0,32.655,100.0,10.0,7.727,3.004,3.157,3.11,42.41,4.431,2.617,14.47,0,1,2.912,68.723,0.0,16.592
96,Kazakhstan,Developing,31.17,54.76,39.39,17,Other,Rural,Middle,Smartphone,5.149,Dropout,NA,3.242,4.203,4.103,10.254,44.841,2,0.54,1.941,1.622,0.301,76.987,10.308,5.98,1,12.499,1,51.945,20.996,87.637,9.177,5.414,5.474,5.937,7.276,130.301,19.46,5.595,70.98,0,0,13.859,47.584,0.0,49.445
97,Qatar,Developing,16.3,54.93,27.19,23,Female,Rural,Low,Smartphone,5.243,Diploma,STEM,6.832,6.359,3.228,10.25,36.373,2,0.48,1.393,1.356,0.458,73.861,2.772,2.17,1,14.298,1,54.194,22.284,100.0,10.0,5.59,4.064,2.28,7.224,97.34,13.514,5.951,34.366,0,0,9.292,63.534,0.0,53.417
98,Germany,Developed,10.99,92.9,166.46,22,Male,Urban,High,Smartphone,7.574,Graduate,Business,7.081,9.951,2.043,7.735,31.776,1,0.451,0.863,0.729,0.413,46.036,8.623,1.459,0,10.018,1,60.0,31.447,89.82,10.0,7.335,4.139,4.602,3.327,66.221,10.498,4.074,70.525,0,0,7.808,64.761,0.0,26.691
99,Qatar,Developing,16.3,54.93,27.19,15,Male,Urban,Middle,Both,3.847,School,NA,5.351,6.309,3.022,8.936,30.545,1,0.157,1.015,1.85,0.115,73.125,7.829,2.276,0,10.09,1,52.504,22.728,90.824,10.0,6.914,2.062,3.549,3.531,94.23,12.967,4.889,57.888,0,0,9.723,60.499,0.0,34.654
100,Singapore,Developed,7.12,82.14,217.38,24,Male,Urban,Middle,Both,8.163,PhD,Medicine,7.952,10.704,4.438,12.722,55.06,2,1.183,2.611,0.644,0.762,83.488,12.105,4.242,1,21.496,1,59.658,32.135,95.028,9.838,5.505,6.996,7.017,6.054,121.671,12.718,4.955,52.388,0,0,16.158,43.006,0.0,29.153
101,Indonesia,Developing,27.24,68.17,68.45,15,Male,Urban,Low,Shared Device,5.814,School,NA,6.203,7.644,4.081,12.572,38.651,3,0.665,2.416,1.0,0.822,76.047,10.775,7.8,2,25.282,1,51.692,24.706,87.313,9.217,6.433,5.638,6.27,6.616,113.699,13.696,5.866,53.673,1,0,16.779,62.524,0.0,53.0
102,Peru,Underdeveloped,50.6,32.83,15.05,25,Female,Urban,Low,Smartphone,3.178,Graduate,Law,2.318,4.048,2.879,10.1,36.214,2,0.435,1.313,1.132,0.443,91.576,11.394,3.598,1,15.452,1,46.963,17.084,81.761,8.262,4.873,4.315,5.461,6.238,96.311,11.912,4.652,17.798,0,0,13.977,58.888,0.0,33.711
103,Turkey,Developing,20.82,74.61,52.36,18,Male,Urban,Low,Smartphone,4.079,School,NA,3.345,3.764,2.169,6.802,30.149,2,0.212,0.694,1.263,0.582,36.784,4.104,2.055,1,9.948,1,51.848,20.21,97.135,9.194,7.22,3.324,4.407,2.107,67.518,7.811,4.501,23.986,0,0,9.125,70.233,0.0,37.594
104,Australia,Developed,13.66,78.92,208.44,19,Female,Urban,Middle,Both,6.623,Dropout,NA,4.35,4.047,6.095,17.283,67.807,2,0.682,2.451,2.962,0.652,101.858,3.79,7.405,1,30.605,2,43.901,14.067,86.694,4.844,6.016,6.308,5.756,8.878,159.553,21.346,8.275,83.744,0,0,25.631,45.847,0.0,58.252
105,South Korea,Developed,5.58,76.77,149.77,18,Male,Urban,Low,Smartphone,6.813,Diploma,Medicine,3.408,5.738,2.536,7.859,26.606,2,0.183,1.009,1.344,0.215,65.953,1.833,4.197,1,26.273,1,50.681,16.258,76.975,6.188,6.927,4.26,3.962,4.645,95.659,14.371,6.418,24.888,0,0,10.325,61.264,0.0,56.854
106,UK,Developed,12.32,93.79,133.44,15,Male,Urban,High,Both,4.989,School,NA,6.179,6.826,3.441,9.032,40.287,3,0.438,1.751,1.252,0.407,61.061,8.54,1.932,2,22.876,1,51.159,22.736,86.675,9.944,5.625,4.184,4.713,4.896,105.663,12.911,3.724,60.607,0,0,18.558,60.685,0.0,34.227
107,India,Developing,21.08,49.23,68.22,16,Female,Urban,Low,Smartphone,4.885,School,NA,7.169,7.933,4.324,12.836,44.467,3,0.336,2.327,1.661,0.357,104.678,8.941,6.451,2,30.529,2,52.52,23.679,91.778,8.58,5.452,5.187,5.173,6.392,125.567,15.752,6.549,47.136,0,1,19.734,49.64,0.0,67.699
108,Qatar,Developing,16.3,54.93,27.19,18,Male,Rural,Middle,Both,5.213,Diploma,Medicine,7.476,9.814,4.128,11.186,38.013,3,0.314,1.696,2.118,0.46,57.745,10.12,8.147,2,19.91,1,53.914,30.612,100.0,9.863,6.147,6.357,6.882,7.31,110.744,13.536,5.402,55.914,0,0,18.297,40.713,0.0,38.67
109,Peru,Underdeveloped,50.6,32.83,15.05,24,Male,Rural,Middle,Laptop,4.801,Graduate,Social Sciences,4.132,6.828,3.212,7.467,35.287,3,0.642,1.127,1.443,0.58,49.473,2.639,3.895,2,24.481,1,51.12,20.073,89.613,7.989,5.554,5.63,6.263,5.706,78.861,9.005,2.347,33.266,1,0,15.288,55.749,0.0,12.557
110,Netherlands,Developed,14.7,80.43,107.41,22,Male,Rural,High,Both,3.189,Graduate,Arts,6.393,6.098,2.232,6.94,29.827,1,0.477,1.012,0.742,0.395,45.807,4.622,3.279,0,11.166,1,60.0,24.628,88.796,10.0,6.1,4.351,3.413,3.454,81.831,8.979,2.43,31.643,0,0,7.994,62.069,0.0,8.35
111,Thailand,Developing,17.79,50.96,73.77,20,Female,Rural,Low,Smartphone,3.17,Dropout,NA,4.236,5.193,3.097,11.352,34.195,1,0.171,1.681,1.245,0.429,87.728,4.721,3.107,0,8.007,1,53.386,20.064,99.084,10.0,6.702,3.302,3.684,3.59,84.409,11.944,3.709,20.898,0,1,8.812,65.835,0.0,37.348
112,Thailand,Developing,17.79,50.96,73.77,24,Male,Urban,Low,Shared Device,5.91,Dropout,NA,3.727,5.802,3.829,11.101,40.075,2,0.553,1.266,2.01,0.441,99.164,12.884,7.274,1,14.476,1,47.897,18.131,82.66,4.179,6.186,5.692,4.942,6.269,106.718,15.187,5.89,30.087,0,0,16.939,59.335,0.0,56.451
113,Laos,Underdeveloped,54.88,34.81,5.74,18,Female,Urban,Low,Smartphone,3.733,School,NA,6.189,6.863,2.322,7.455,21.282,2,0.142,1.232,0.949,0.369,60.468,7.977,2.892,1,3.921,1,59.11,29.695,98.59,10.0,6.961,2.839,4.223,2.153,58.963,7.695,3.598,50.562,0,0,13.436,71.011,0.0,41.702
114,Romania,Developing,15.93,48.48,50.64,17,Male,Urban,Middle,Smartphone,4.596,Dropout,NA,1.822,3.973,2.668,8.802,33.003,3,0.361,1.497,0.81,0.433,73.675,10.453,3.901,2,21.525,1,48.847,15.442,87.513,10.0,6.141,3.968,3.87,5.485,85.721,12.89,5.406,54.69,0,0,13.249,58.733,0.0,37.944
115,Bangladesh,Underdeveloped,37.93,39.13,19.06,25,Male,Urban,Low,Shared Device,3.213,Postgraduate,Medicine,7.885,6.637,0.558,3.738,11.928,1,0.213,0.316,0.028,0.314,28.879,4.264,0.972,0,5.565,1,60.0,29.51,100.0,10.0,8.151,2.739,2.07,2.466,28.387,0.563,3.607,16.487,0,0,0.286,74.77,0.0,27.916
116,Bangladesh,Underdeveloped,37.93,39.13,19.06,19,Female,Urban,Middle,Smartphone,2.311,School,NA,5.569,6.241,3.198,9.753,29.29,1,0.407,1.554,1.237,0.374,76.451,9.306,2.43,0,10.625,1,56.444,24.388,83.731,9.275,5.432,4.174,2.523,4.321,115.461,11.908,5.861,59.13,0,1,9.284,60.653,0.0,34.18
117,Cambodia,Underdeveloped,42.76,43.13,10.7,16,Female,Urban,Middle,Smartphone,3.799,School,NA,3.924,4.451,3.889,10.071,45.922,2,0.481,1.205,2.204,0.721,84.164,6.056,3.787,1,14.349,1,55.025,23.371,91.049,6.916,6.473,5.325,4.204,6.248,118.617,13.664,6.107,64.39,0,0,12.359,64.13,0.0,52.205
118,Australia,Developed,13.66,78.92,208.44,18,Male,Urban,Middle,Smartphone,5.116,School,NA,7.418,9.853,3.037,9.228,32.001,2,0.409,1.643,0.984,0.535,44.064,4.02,4.609,1,15.563,1,60.0,28.198,97.447,10.0,4.45,5.432,5.557,4.439,98.427,15.146,6.664,70.807,0,0,12.236,55.537,0.0,45.505
119,Argentina,Developing,18.99,68.14,69.08,20,Female,Rural,Middle,Smartphone,6.062,Diploma,STEM,6.937,10.242,3.282,7.714,39.053,2,0.353,1.906,1.023,0.189,32.192,6.003,6.349,1,18.096,1,55.932,27.996,97.098,9.352,6.239,6.17,6.968,6.104,93.514,10.54,4.969,56.828,0,0,14.221,51.981,0.0,31.077
120,Argentina,Developing,18.99,68.14,69.08,24,Male,Urban,Low,Smartphone,4.625,Diploma,Business,5.471,6.26,3.082,7.612,33.366,3,0.223,1.572,1.287,0.481,66.639,5.259,5.201,2,26.641,1,52.789,20.659,91.093,7.489,5.497,6.336,5.688,8.228,69.332,10.829,6.971,38.075,0,1,15.41,42.936,0.0,75.182
121,Kuwait,Developing,33.98,46.91,40.26,23,Male,Urban,Middle,Smartphone,3.169,Graduate,Medicine,5.439,5.976,0.311,4.328,5.906,1,0.101,0.124,0.086,0.311,24.346,3.163,0.525,0,6.056,1,56.526,26.468,99.122,10.0,8.156,4.225,3.681,4.074,29.02,5.682,2.96,42.403,0,0,5.521,69.121,0.0,26.936
122,Indonesia,Developing,27.24,68.17,68.45,15,Male,Rural,Low,Shared Device,6.414,School,NA,3.926,5.432,4.403,12.043,51.83,2,0.362,2.089,1.953,0.407,87.609,14.272,4.0,1,16.808,1,51.955,17.594,86.035,9.405,5.1,5.426,5.591,5.507,126.766,16.981,6.856,28.431,0,1,17.318,50.705,0.0,54.206
123,Romania,Developing,15.93,48.48,50.64,22,Female,Urban,Middle,Smartphone,5.214,Graduate,Law,7.026,8.273,3.736,11.806,36.453,2,1.051,1.753,0.932,0.944,112.504,10.47,2.988,1,14.42,1,57.361,25.869,97.998,10.0,5.797,3.369,4.743,2.729,112.826,13.612,6.603,76.097,1,0,14.611,64.955,0.0,43.427
124,Qatar,Developing,16.3,54.93,27.19,16,Male,Urban,Low,Shared Device,4.566,School,NA,4.409,6.164,3.745,11.32,38.524,2,0.294,1.839,1.613,0.236,100.145,9.33,6.302,1,14.368,1,51.504,25.06,93.116,8.535,6.155,4.641,5.037,3.25,128.631,18.542,8.354,45.318,1,0,15.337,61.903,0.0,74.382
125,Chile,Developing,25.28,47.22,71.64,24,Male,Urban,High,Smartphone,5.397,Diploma,Social Sciences,4.325,5.265,3.999,12.264,47.118,1,0.644,2.152,1.203,0.631,111.286,7.215,3.632,0,17.737,1,54.637,20.13,92.003,8.955,5.491,5.872,5.009,5.326,107.609,14.128,5.064,85.865,1,0,13.967,49.453,0.0,29.482
126,Bolivia,Underdeveloped,44.35,35.68,17.19,16,Female,Rural,Low,Smartphone,3.269,School,NA,4.971,6.519,3.217,10.197,37.719,3,0.189,1.848,1.181,0.407,90.47,10.888,4.783,2,23.304,1,49.605,19.789,89.508,7.167,5.98,5.758,6.166,1.834,100.844,13.697,6.962,49.978,0,0,16.498,62.193,0.0,54.166
127,Qatar,Developing,16.3,54.93,27.19,25,Male,Urban,Middle,Smartphone,3.901,Diploma,Arts,5.587,7.122,3.301,8.938,41.024,3,0.209,1.833,1.26,0.409,84.581,5.573,2.33,2,25.04,1,51.616,26.845,85.93,9.309,5.448,4.81,3.203,5.203,93.96,15.046,4.68,42.562,0,0,18.119,57.286,0.0,37.3
128,France,Developed,6.56,86.96,234.29,24,Female,Rural,High,Both,7.982,Postgraduate,Arts,9.002,8.469,5.817,14.878,62.556,4,1.761,2.73,1.326,1.209,130.797,7.24,8.809,3,34.399,2,56.352,30.299,96.921,9.927,5.249,4.799,4.318,6.513,155.683,19.161,6.406,90.763,0,1,22.725,58.799,0.0,28.831
129,Peru,Underdeveloped,50.6,32.83,15.05,18,Female,Rural,Middle,Both,5.703,Diploma,Business,6.918,8.142,4.098,11.491,41.459,4,0.45,1.472,2.176,0.633,96.127,5.605,2.537,3,36.545,2,48.497,27.887,92.205,6.528,5.428,5.351,5.309,3.813,109.441,18.455,7.221,78.284,0,0,24.012,56.482,0.0,51.373
130,Mexico,Developing,23.64,47.24,73.55,16,Female,Rural,Middle,Smartphone,2.241,School,NA,5.741,6.425,0.996,4.294,20.752,1,0.175,0.306,0.515,0.412,39.307,4.715,1.257,0,2.507,1,60.0,27.16,92.037,10.0,7.012,4.291,5.256,6.737,40.704,0.189,1.665,27.839,0,1,5.718,67.408,0.0,14.591
131,Germany,Developed,10.99,92.9,166.46,22,Female,Urban,Low,Shared Device,8.474,Graduate,Arts,7.675,9.567,4.262,12.152,46.337,2,1.393,2.197,0.672,0.952,101.882,4.46,7.131,1,13.647,1,55.766,29.173,97.876,9.07,5.345,5.091,5.55,3.279,125.52,17.357,6.205,46.68,0,0,13.272,59.952,0.0,63.123
132,Oman,Developing,34.31,54.33,76.57,25,Male,Urban,Middle,Laptop,5.71,Postgraduate,Law,6.654,7.392,4.195,10.703,42.602,4,1.623,2.373,0.198,1.093,93.208,6.499,4.501,3,35.053,2,50.034,25.692,84.468,7.23,5.392,8.968,8.807,10.0,127.578,17.986,7.882,92.217,0,0,19.439,25.063,0.0,61.479
133,Morocco,Underdeveloped,51.4,20.76,6.03,24,Male,Urban,High,Smartphone,5.182,Postgraduate,Medicine,5.321,7.138,2.706,7.409,28.463,2,1.005,0.837,0.864,0.566,41.325,5.092,2.193,1,15.263,1,57.18,27.077,94.629,10.0,6.288,5.032,4.906,6.684,80.842,9.952,3.884,87.314,0,0,9.438,47.183,0.0,24.756
134,India,Developing,21.08,49.23,68.22,19,Female,Rural,Middle,Smartphone,4.367,School,NA,6.019,7.626,3.748,11.232,45.065,1,0.672,2.038,1.039,0.518,111.631,9.113,7.383,0,14.351,1,51.594,29.658,96.721,9.593,6.581,3.267,4.344,3.583,113.925,14.299,5.65,66.619,0,0,9.083,59.31,0.0,45.326
135,Sri Lanka,Underdeveloped,62.28,36.84,11.02,16,Female,Urban,Middle,Smartphone,1.711,School,NA,6.54,6.522,1.195,4.856,15.42,2,0.126,0.654,0.415,0.357,33.526,5.259,1.23,1,6.651,1,60.0,24.217,95.608,10.0,6.781,3.538,2.031,4.832,53.246,5.63,5.454,73.974,0,0,5.744,61.099,0.0,42.384
136,Chile,Developing,25.28,47.22,71.64,22,Male,Rural,Middle,Smartphone,3.124,Diploma,Law,5.82,6.898,2.677,9.862,36.378,2,0.244,1.54,0.894,0.617,53.538,6.491,1.568,1,19.031,1,51.101,20.646,93.1,9.951,6.841,2.544,2.751,5.532,66.95,9.772,5.219,66.989,0,0,11.341,60.527,0.0,43.328
137,Romania,Developing,15.93,48.48,50.64,17,Female,Urban,Middle,Smartphone,6.344,School,NA,3.091,5.882,3.873,11.226,48.47,3,0.276,1.845,1.752,0.359,106.896,5.641,2.98,2,11.345,1,54.261,19.13,81.527,10.0,5.244,5.484,4.901,6.719,118.353,12.851,4.223,38.532,0,0,19.23,49.942,0.0,25.854
138,Poland,Developing,26.85,55.75,20.42,17,Male,Rural,Low,Smartphone,4.175,School,NA,4.882,4.191,3.124,9.889,27.291,2,0.201,1.171,1.752,0.411,46.319,9.746,3.787,1,14.512,1,53.86,17.741,93.28,10.0,5.84,5.805,5.954,7.564,98.946,13.388,5.858,35.816,0,0,11.946,47.262,0.0,45.448
139,Laos,Underdeveloped,54.88,34.81,5.74,21,Female,Rural,Middle,Laptop,2.641,Dropout,NA,5.262,4.79,1.517,4.414,22.205,1,0.097,0.907,0.513,0.506,24.751,1.309,2.815,0,6.721,1,59.404,21.936,98.225,10.0,6.562,2.017,2.143,2.484,40.924,4.348,4.06,63.258,0,0,4.917,74.278,0.0,30.131
140,Japan,Developed,6.56,93.44,122.38,24,Male,Urban,Middle,Smartphone,7.681,Dropout,NA,2.724,5.842,5.59,15.2,62.663,2,0.982,1.799,2.809,0.875,144.571,16.107,5.961,1,27.601,1,44.563,13.029,97.966,8.031,4.43,7.742,8.58,7.706,151.75,16.142,4.915,70.784,0,0,19.618,40.917,0.0,32.057
141,Oman,Developing,34.31,54.33,76.57,22,Female,Rural,Low,Smartphone,4.275,Diploma,Medicine,3.556,3.586,3.683,10.535,42.072,1,0.667,1.994,1.022,0.406,76.668,4.07,4.422,0,19.115,1,44.626,15.384,91.766,8.121,6.464,3.365,1.873,3.017,109.193,14.472,6.788,36.977,0,0,12.065,63.096,0.589,55.806
142,Ethiopia,Underdeveloped,38.66,23.59,24.25,24,Female,Rural,High,Smartphone,1.785,PhD,Social Sciences,8.069,5.207,1.865,6.086,29.085,2,0.884,0.641,0.34,0.85,37.222,2.623,3.046,1,13.804,1,60.0,28.592,100.0,10.0,7.606,3.957,5.964,4.468,59.028,5.221,5.488,99.404,0,1,8.144,68.242,0.0,34.326
143,Pakistan,Underdeveloped,44.14,41.89,15.38,20,Male,Urban,Low,Smartphone,6.174,Diploma,Arts,7.228,7.5,4.128,11.654,50.988,2,0.303,1.537,2.288,0.425,89.297,13.502,6.201,1,19.399,1,60.0,28.346,91.978,10.0,4.977,6.182,6.923,8.146,112.064,17.967,5.845,49.257,0,0,12.076,41.402,0.0,54.309
144,South Africa,Developing,22.33,69.46,26.6,17,Female,Rural,Low,Shared Device,7.438,Diploma,Law,6.198,8.721,5.629,16.917,55.231,2,0.569,2.377,2.683,0.743,140.142,15.347,8.34,1,28.211,1,43.643,23.793,92.469,9.462,4.892,6.405,6.982,5.552,153.846,18.399,6.572,35.102,1,1,22.251,35.649,0.0,60.112
145,Poland,Developing,26.85,55.75,20.42,20,Female,Urban,Low,Shared Device,4.933,Graduate,Medicine,8.59,6.753,2.87,9.26,28.657,2,0.674,1.575,0.62,0.811,68.308,2.441,5.666,1,20.755,1,55.778,32.604,99.927,10.0,6.357,3.64,3.997,1.482,72.379,9.983,5.854,31.036,0,0,13.172,64.495,0.0,56.938
146,Morocco,Underdeveloped,51.4,20.76,6.03,21,Female,Urban,Low,Shared Device,2.92,Diploma,Law,7.585,8.665,1.57,7.786,20.002,2,0.196,0.859,0.515,0.194,43.006,2.586,1.782,1,12.18,1,57.958,29.225,94.923,10.0,7.154,1.99,2.803,1.25,42.986,8.048,4.642,40.049,0,0,9.841,75.487,0.0,41.025
147,Laos,Underdeveloped,54.88,34.81,5.74,15,Female,Rural,Middle,Smartphone,3.48,School,NA,2.461,2.416,2.681,7.699,39.54,2,0.335,1.481,0.865,0.376,76.083,7.829,2.583,1,15.986,1,46.279,15.98,81.614,9.835,5.936,3.058,2.236,2.368,67.075,10.32,2.305,46.071,0,0,8.061,67.342,0.0,24.092
148,UAE,Developing,27.15,70.89,45.04,25,Female,Urban,Middle,Smartphone,6.662,Graduate,Arts,7.201,7.517,4.108,10.829,43.818,4,0.699,2.354,1.056,0.604,104.999,7.025,4.627,3,30.33,2,56.188,24.762,86.772,10.0,5.761,6.074,7.126,6.319,105.796,14.802,6.236,63.896,0,0,20.713,49.838,0.0,47.643
149,Oman,Developing,34.31,54.33,76.57,25,Male,Rural,Middle,Both,6.421,Graduate,Medicine,6.728,7.687,3.294,9.27,39.438,2,0.977,1.211,1.106,0.491,68.278,3.657,6.25,1,19.133,1,50.224,26.751,95.658,10.0,4.654,4.483,2.758,4.23,95.463,12.323,6.091,74.499,0,0,14.47,54.925,0.0,50.66
